ToxPi Score,HClust Group,KMeans Group,Name,Source,Infection Rate: Transmissible Cases!20!0xcc3333ff,Infection Rate: Disease Spread!5!0xe64d4dff,Pop Concentration: Pop Mobility!10!0x57b757ff,Pop Concentration: Residential Density!5!0x5ced5cff,Intervention: Vaccines!15!0x4258c9ff,Intervention: Social Distancing!5!0x6079f7ff,Intervention: Testing!5!0x7d90f3ff,Health & Environment: Hospital Beds!10!0x6b0b9eff,Health & Environment: Hospital Ventilators!10!0x7e24aeff,Health & Environment: Pop Demographics!3!0x933fbfff,Health & Environment: Air Pollution!3!0xa95ad2ff,Health & Environment: Age Distribution!3!0xc177e7ff,Health & Environment: Co-morbidities!3!0xdb95feff,Health & Environment: Health Disparities!3!0xe1a6ffff
0.446098336,10,5,"Arkansas, Columbia","33.2123,-93.2264",0.249799383,0.278966489,0.498617182,0.9538,0.786144578,0.5,0.538279062,0.357798165,0,0.64034956,0.407185629,0.556172664,0.470001395,0.560389432
0.474572301,9,5,"Arkansas, Conway","35.2621,-92.7051",0.426767838,0.432360046,0.535482427,0.5393,0.727911647,0.675,0.502411707,0.431192661,0,0.569715604,0.431137725,0.595880459,0.496369699,0.437259523
0.585803175,7,10,"Arkansas, Craighead","35.8302,-90.6324",0.563559403,0.536932374,0.616520274,0.9058,0.794176707,0.75,0.321158477,0.844036697,0.12,0.557152487,0.467065868,0.466894495,0.454339236,0.395032865
0.47487802,9,5,"Arkansas, Crawford","35.5893,-94.2447",0.462687819,0.458344507,0.60593482,0.2951,0.815261044,0.675,0.539487144,0.321100917,0,0.474409401,0.437125749,0.538099217,0.436443535,0.412293528
0.533407868,7,3,"Arkansas, Crittenden","35.2125,-90.3084",0.609837169,0.577656376,0.610524669,0.8504,0.823293173,0.675,0.377595054,0.211009174,0,0.638653115,0.425149701,0.466894495,0.621210265,0.573442508
0.476676732,10,2,"Arkansas, Cross","35.2963,-90.7719",0.39130122,0.386216127,0.542367604,0.4432,0.764056225,0.575,0.402638041,0.623853211,0,0.564784764,0.431137725,0.579673914,0.539483587,0.446028831
0.321121631,5,7,"Arkansas, Dallas","33.9704,-92.6517",0,0,0.506552262,0.7421,0.702811245,0.325,0.539082965,0.082568807,0,0.659660136,0.413173653,0.642411107,0.410792553,0.423252197
0.358880637,5,7,"Arkansas, Desha","33.8301,-91.255",0,0,0.511419144,0.375,0.720883534,0.675,0.553279292,0.357798165,0,0.635469936,0.419161677,0.581738694,0.55973201,0.592644734
0.473273755,10,2,"Arkansas, Drew","33.5904,-91.7178",0.288944545,0.301856299,0.520131137,0.9456,0.760040161,0.575,0.529435597,0.541284404,0,0.61079555,0.407185629,0.551735804,0.567835165,0.453870294
0.54744801,8,2,"Arkansas, Faulkner","35.1472,-92.3372",0.487701184,0.497347204,0.618044261,0.7568,0.761044177,0.825,0.406768654,0.706422018,0.15,0.551427213,0.45508982,0.422296515,0.384245799,0.320564832
0.432051493,9,5,"Arkansas, Franklin","35.512,-93.893",0.328350997,0.35799517,0.506974107,0.5495,0.753012048,0.5,0.499283711,0.385321101,0,0.376834245,0.407185629,0.597857609,0.481096461,0.432393444
0.517217404,8,1,"Arkansas, Fulton","36.3818,-91.8173",0.523675334,0.542948761,0.490163902,0.4642,0.856425703,0.5,0.435802354,0.587155963,0.07,0.288812878,0.401197605,0.70655037,0.411068673,0.597001775
0.558939627,8,2,"Arkansas, Garland","34.5769,-93.1492",0.429121597,0.439943264,0.624858594,0.8313,0.771084337,0.75,0.476582452,0.642201835,0.31,0.53019871,0.413173653,0.667774075,0.428371299,0.455659859
0.447425498,10,5,"Arkansas, Grant","34.2902,-92.4232",0.325064389,0.361883669,0.513990977,0.2566,0.802208835,0.575,0.4922277,0.462752294,0.1668,0.385874433,0.419161677,0.56273046,0.434621106,0.312325635
0.495291001,9,1,"Arkansas, Greene","36.1174,-90.5583",0.503624494,0.468847212,0.583013044,0.3843,0.787148594,0.675,0.353771275,0.495412844,0.06,0.362423403,0.467065868,0.526341402,0.471709549,0.457636424
0.472502535,10,5,"Arkansas, Hempstead","33.7333,-93.6694",0.349795301,0.382485967,0.519165339,0.6861,0.883534137,0.675,0.438020725,0.275229358,0.02,0.638982231,0.425149701,0.571298465,0.463163459,0.55119114
0.552149119,7,10,"Arkansas, Hot Spring","34.3171,-92.954",0.561594784,0.50565197,0.542078764,0.8462,0.799196787,0.675,0.326624718,0.486238532,0.22,0.539376154,0.431137725,0.58583425,0.520503977,0.504650558
0.475906282,9,5,"Arkansas, Howard","34.0901,-93.9935",0.447115182,0.42852049,0.508556446,0.6581,0.766064257,0.325,0.541530759,0.422018349,0,0.680274777,0.419161677,0.569174859,0.534193428,0.492480759
0.491423635,10,2,"Arkansas, Independence","35.7424,-91.57",0.383012572,0.401114342,0.552745862,0.6326,0.832329317,0.575,0.505929337,0.52293578,0.1,0.408995534,0.431137725,0.56273046,0.387450347,0.432065106
0.448409037,9,5,"Arkansas, Izard","36.096,-91.9085",0.444186779,0.426618963,0.473309205,0.4629,0.823293173,0.5,0.417767789,0.23853211,0,0.408484798,0.407185629,0.700610932,0.454986227,0.513040299
0.492984601,10,2,"Arkansas, Jackson","35.598,-91.2149",0.410935875,0.332710511,0.482273069,0.7084,0.800200803,0.575,0.411940643,0.504587156,0.0663,0.592994588,0.431137725,0.564890998,0.645505416,0.567095459
0.565147927,10,2,"Arkansas, Jefferson","34.2677,-91.9262",0.512426896,0.481731967,0.579857062,0.9812,0.820281124,0.575,0.370809941,0.568807339,0.22,0.651152932,0.443113772,0.542700409,0.559984804,0.546942859
0.527358481,10,2,"Arkansas, Johnson","35.5676,-93.4604",0.373212483,0.379569967,0.539332764,0.7625,0.771084337,0.675,0.503280561,0.917431193,0.04,0.417182657,0.407185629,0.535777142,0.47359287,0.544908766
0.4333911,10,5,"Arkansas, Lafayette","33.2412,-93.6068",0.229903462,0.288766239,0.481610693,0.6367,0.818273092,0.25,0.507429089,0.399082569,0.0663,0.637604627,0.401197605,0.667774075,0.676277455,0.477991283
0.490968747,7,3,"Arkansas, Lawrence","36.0419,-91.1087",0.579747664,0.546049856,0.500691536,0.5613,0.794176707,0.675,0.260376769,0.357798165,0,0.320452033,0.443113772,0.603726893,0.398029057,0.498258455
0.49763079,7,2,"Arkansas, Lee","34.785,-90.7838",0.463954114,0.385932368,0.487450719,0.9077,0.822289157,0.25,0.433628102,0.399082569,0.0795,0.679153379,0.425149701,0.587865273,0.562316509,0.613189861
0.509852939,7,2,"Arkansas, Lincoln","33.9532,-91.74",0.496458338,0.379318057,0.478550967,0.9873,0.834337349,0.325,0.46431429,0.48146789,0.0736,0.61501094,0.419161677,0.501650799,0.470610103,0.468638693
0.474388844,7,3,"Arkansas, Little River","33.7038,-94.2347",0.509333514,0.51613215,0.508527879,0.4187,0.860441767,0.325,0.513323493,0.229357798,0,0.681577326,0.425149701,0.626321192,0.548715947,0.418553375
0.466043949,9,3,"Arkansas, Logan","35.2141,-93.7195",0.506084561,0.510058335,0.520976507,0.4763,0.786144578,0.325,0.473439273,0.330275229,0,0.400675113,0.413173653,0.603726893,0.474306322,0.526127892
0.533657729,7,1,"Arkansas, Lonoke","34.7539,-91.8874",0.598218128,0.60049466,0.555851497,0.2334,0.794176707,0.75,0.410811577,0.566972477,0.1834,0.493861183,0.461077844,0.452613368,0.476665334,0.266778543
0.452906882,9,5,"Arkansas, Madison","36.0104,-93.7252",0.39314192,0.428160484,0.443858295,0.3792,0.830321285,0.325,0.486095426,0.508073394,0.0538,0.320681013,0.371257485,0.587865273,0.474819177,0.519855086
0.484218199,9,2,"Arkansas, Marion","36.2684,-92.6845",0.44668645,0.525743532,0.46960235,0.311,0.832329317,0.675,0.474105245,0.479357798,0.05,0.289834043,0.383233533,0.736268299,0.445675472,0.506423895
0.570139331,8,2,"Arkansas, Miller","33.314,-93.8929",0.513687302,0.523402144,0.591952775,0.9822,0.9437751,0.675,0.516558351,0.456972477,0.0795,0.63987045,0.425149701,0.535777142,0.467440967,0.536263598
0.509710064,9,3,"Arkansas, Mississippi","35.7627,-90.0519",0.487450963,0.447018563,0.551747269,0.7574,0.821285141,0.675,0.424204864,0.357798165,0,0.614063391,0.461077844,0.488663708,0.613292951,0.585948274
0.488265561,10,2,"Arkansas, Monroe","34.6816,-91.2054",0.396802069,0.380430984,0.503062645,0.4244,0.739959839,0.675,0.477038947,0.479724771,0.1191,0.665750441,0.425149701,0.661177588,0.660295061,0.583591657
0.427382155,10,5,"Arkansas, Montgomery","34.537,-93.6582",0.293097571,0.342034322,0.454099643,0.5091,0.773092369,0.325,0.519891848,0.407155963,0.11,0.308371593,0.389221557,0.725224771,0.399682778,0.539896504
0.455885937,10,5,"Arkansas, Nevada","33.6634,-93.3063",0.303951942,0.329965893,0.457803511,0.8227,0.863453815,0.5,0.346673607,0.322568807,0.0845,0.591768549,0.419161677,0.617072782,0.476596298,0.532843003
0.489343602,9,1,"Arkansas, Newton","35.9195,-93.2161",0.54943826,0.565591139,0.430628035,0.1506,0.847389558,0.5,0.460709671,0.560366972,0.0655,0.314879868,0.353293413,0.696093401,0.377504763,0.353327719
0.431390763,10,5,"Arkansas, Ouachita","33.5884,-92.878",0.357812374,0.380763521,0.50495078,0.6816,0.741967871,0.5,0.543193608,0.119266055,0,0.628586756,0.413173653,0.601780717,0.524839776,0.526071332
0.458894083,10,2,"Arkansas, Perry","34.9459,-92.9437",0.333320318,0.385501632,0.463745117,0.6406,0.748995984,0.325,0.457029475,0.555045872,0.1775,0.417545737,0.419161677,0.599824325,0.419785413,0.47184843
0.496374835,7,3,"Arkansas, Phillips","34.4327,-90.848",0.635363753,0.632747615,0.513941467,0.362,0.781124498,0.575,0.468463943,0.110091743,0,0.645256373,0.431137725,0.571298465,0.65958336,0.620041103
0.493752073,9,2,"Arkansas, Pike","34.1625,-93.6579",0.482032138,0.499231091,0.496691741,0.4572,0.803212851,0.575,0.506826717,0.407706422,0.1368,0.479213451,0.407185629,0.620799731,0.409803703,0.444031193
0.509600423,9,3,"Arkansas, Poinsett","35.5743,-90.6627",0.520654033,0.487438239,0.517975965,0.5785,0.801204819,0.675,0.312852261,0.458715596,0.0395,0.468098547,0.449101796,0.569174859,0.627446902,0.585518323
0.496058724,9,3,"Arkansas, Polk","34.4825,-94.2273",0.50132896,0.510751402,0.509573026,0.646,0.84437751,0.5,0.524031025,0.302752294,0.06,0.363292831,0.383233533,0.657835038,0.42003263,0.604427698
0.557294863,7,10,"Arkansas, Pope","35.4487,-93.0321",0.576979637,0.546587335,0.582815286,0.7437,0.774096386,0.75,0.397989815,0.559633028,0.21,0.457901265,0.431137725,0.514200531,0.387376059,0.49691071
0.474743621,10,2,"Arkansas, Prairie","34.8362,-91.5516",0.308761546,0.318184368,0.447542737,0.695,0.81124498,0.5,0.500694443,0.51440367,0.1715,0.50424823,0.431137725,0.669405114,0.508305336,0.462436375
0.562949559,8,6,"Arkansas, Pulaski","34.7705,-92.3136",0.498979176,0.50821856,0.696346256,0.631,0.713855422,0.75,0.348705435,0.697247706,0.37,0.619022121,0.467065868,0.499089333,0.390772026,0.284711141
0.485940248,7,3,"Arkansas, Randolph","36.3416,-91.0246",0.565956714,0.546255561,0.485597582,0.4858,0.860441767,0.575,0.399780319,0.247706422,0,0.307629771,0.431137725,0.615195238,0.533543771,0.446175015
0.479431678,9,5,"Arkansas, Saline","34.6492,-92.6758",0.447521441,0.463319377,0.603835328,0.3257,0.762048193,0.75,0.469526441,0.385321101,0.16,0.504571449,0.45508982,0.56273046,0.339823538,0.147025628
0.436851044,9,5,"Arkansas, Scott","34.8559,-94.0632",0.442291055,0.46924938,0.451672615,0.5731,0.828313253,0.325,0.388940302,0.137614679,0,0.398409103,0.383233533,0.617072782,0.550532641,0.630839661
0.45689489,9,5,"Arkansas, Searcy","35.9109,-92.6994",0.454417141,0.488674346,0.461790539,0.2623,0.794176707,0.325,0.457602386,0.500366972,0.0607,0.305174305,0.377245509,0.699111164,0.459004807,0.423476498
0.560859016,8,2,"Arkansas, Sebastian","35.1961,-94.2716",0.403570827,0.394617715,0.651428115,0.6998,0.827309237,0.825,0.502411707,0.706422018,0.25,0.613997993,0.45508982,0.516660551,0.412912345,0.473738641
0.401192504,10,7,"Arkansas, Sevier","33.9978,-94.2425",0.190969823,0.154062663,0.51795009,0.3432,0.809236948,0.325,0.582608654,0.363853211,0.0645,0.589443802,0.413173653,0.488663708,0.424539823,0.642149073
0.512205718,7,1,"Arkansas, Sharp","36.1626,-91.4782",0.596207471,0.609144613,0.505320328,0.3365,0.831325301,0.575,0.41359238,0.428899083,0.032,0.336975474,0.419161677,0.712396636,0.553515887,0.475671605
0.513939525,7,3,"Arkansas, St. Francis","35.022,-90.7483",0.518032203,0.475665293,0.509142945,0.9908,0.758032129,0.675,0.359863672,0.275229358,0.07,0.703311885,0.431137725,0.516660551,0.614012569,0.605696841
0.423265986,10,5,"Arkansas, Stone","35.8625,-92.1568",0.304353425,0.36162114,0.465204237,0.192,0.790160643,0.575,0.42519685,0.449541284,0,0.254142714,0.395209581,0.722411989,0.564655426,0.553772059
0.562444819,7,2,"Arkansas, Union","33.1689,-92.5975",0.514113884,0.517600601,0.543837782,0.503,0.790160643,0.575,0.574506413,0.917431193,0.1,0.624539567,0.407185629,0.556172664,0.470417119,0.490541619
0.495693161,10,2,"Arkansas, Van Buren","35.581,-92.513",0.476335704,0.521939852,0.489707689,0.7342,0.77811245,0.575,0.387116401,0.513761468,0,0.306755093,0.407185629,0.70655037,0.464719846,0.529769882
0.57173141,7,6,"Arkansas, Washington","35.9768,-94.218",0.540456319,0.507696586,0.645593493,0.8825,0.774096386,0.575,0.46431429,0.71559633,0.29,0.510197245,0.413173653,0.399504763,0.310284295,0.397878778
0.55806565,8,2,"Arkansas, White","35.2569,-91.7491",0.459202511,0.469321862,0.565893722,0.8523,0.796184739,0.675,0.470168932,0.743119266,0.24,0.455011959,0.449101796,0.531089133,0.401880393,0.448136682
0.478640509,10,2,"Arkansas, Woodruff","35.189,-91.2439",0.406388514,0.422806067,0.455587874,0.4836,0.738955823,0.5,0.43104478,0.507889908,0.1058,0.60729187,0.425149701,0.65951006,0.666054386,0.565964385
0.468585475,10,2,"Arkansas, Yell","35.0029,-93.4117",0.422016613,0.369629232,0.518008352,0.5521,0.781124498,0.575,0.323379583,0.532110092,0,0.403945344,0.425149701,0.558371442,0.492210585,0.48686269
0.530964447,8,6,"California, Alameda","37.6463,-121.8929",0.497600102,0.600409642,0.806575262,0.916,0.647590361,0.675,0.274025161,0.513761468,0.27,0.580350986,0.443113772,0.461247542,0.081511763,0.167124575
0.465914795,3,8,"California, Alpine","38.5968,-119.8224",0.684009833,0.709288042,0.333967423,0.7055,0.707831325,0,0,0.447247706,0.0512,0.427104186,0.155688623,0.710943644,0.551957285,0.452880074
0.476091904,9,3,"California, Amador","38.4458,-120.657",0.513089333,0.531110926,0.546333229,0.751,0.743975904,0.675,0,0.403669725,0.06,0.519783979,0.353293413,0.720997597,0.260024149,0.246627881
0.550436699,7,10,"California, Butte","39.6673,-121.6005",0.533603216,0.63636065,0.631650622,0.9484,0.719879518,0.675,0.359238926,0.743119266,0.05,0.479679497,0.353293413,0.573410039,0.255333558,0.415188856
0.410215503,9,9,"California, Calaveras","38.2054,-120.5529",0.51049719,0.630775103,0.492783316,0.063,0.751004016,0.675,0,0.19266055,0,0.398412025,0.359281437,0.730787439,0.260608635,0.200321167
0.504983886,7,1,"California, Colusa","39.1788,-122.2332",0.522540622,0.545337064,0.54581349,0.4228,0.767068273,0.675,0,0.853211009,0,0.446075634,0.341317365,0.480648521,0.423454461,0.420377943
0.5272519,8,6,"California, Contra Costa","37.9192,-121.929",0.529277594,0.611577994,0.771554449,0.4795,0.62248996,0.75,0.286097277,0.706422018,0.17,0.559478932,0.51497006,0.511724164,0.137698849,0.171677213
0.534126577,7,10,"California, Del Norte","41.7423,-123.8974",0.602357115,0.715295424,0.51969481,0.9968,0.813253012,0.575,0,0.431192661,0.09,0.675851224,0.329341317,0.551735804,0.341448869,0.542412264
0.475975904,7,1,"California, El Dorado","38.7797,-120.5233",0.57385549,0.670592719,0.593938245,0.2209,0.703815261,0.575,0.304990458,0.568807339,0.02,0.37043175,0.377245509,0.613308187,0.142585484,0.122555712
0.562090964,10,2,"California, Fresno","36.7573,-119.6467",0.489342015,0.495720043,0.653635697,0.844,0.736947791,0.575,0.323211426,0.816513761,0.16,0.600681623,0.736526946,0.419124651,0.279569002,0.589726879
0.443913705,9,5,"California, Glenn","39.5988,-122.3938",0.44879466,0.485232276,0.542436878,0.4871,0.753012048,0.675,0,0.394495413,0,0.446171599,0.365269461,0.521532409,0.278524583,0.559939376
0.565771592,7,10,"California, Humboldt","40.6992,-123.876",0.615600196,0.798728976,0.593876974,0.9042,0.723895582,0.675,0.320719619,0.669724771,0.08,0.545335511,0.347305389,0.551735804,0.283945053,0.430831934
0.545531981,7,10,"California, Imperial","33.0393,-115.3669",0.584308892,0.522577952,0.58552526,0.9869,0.763052209,0.575,0.274347089,0.550458716,0.08,0.525757861,0.628742515,0.443774413,0.270404352,0.620411588
0.399572768,10,5,"California, Inyo","36.5111,-117.4112",0.326803433,0.385226637,0.439455238,0.8902,0.707831325,0.675,0,0.275229358,0,0.595016455,0.25748503,0.669405114,0.245667744,0.200678693
0.565882909,10,2,"California, Kern","35.3433,-118.7278",0.452900126,0.455665416,0.633894269,0.9245,0.791164659,0.675,0.315013211,0.71559633,0.17,0.600340193,1,0.375227878,0.305440688,0.591331021
0.556367845,10,2,"California, Kings","36.0741,-119.816",0.49467021,0.444394749,0.597371301,0.9363,0.829317269,0.675,0.255656746,0.743119266,0.04,0.633125679,0.820359281,0.349258743,0.262238737,0.582336926
0.496893424,7,2,"California, Lake","39.1012,-122.7536",0.456526287,0.558517415,0.522854099,0.837,0.708835341,0.575,0.348988674,0.633027523,0,0.546471748,0.233532934,0.649345108,0.324048172,0.503248675
0.332193743,5,7,"California, Lassen","40.6731,-120.5935",0,0,0.44856731,0.7198,0.808232932,0.675,0,0.28440367,0,0.68417558,0.263473054,0.466894495,0.437003512,0.412510199
0.550617433,8,2,"California, Los Angeles","34.3083,-118.2282",0.417717953,0.408638779,0.821876864,0.9045,0.708835341,0.825,0.250410246,0.678899083,0.23,0.583278328,0.670658683,0.455513708,0.132741106,0.432591343
0.511399617,9,3,"California, Madera","37.2151,-119.7666",0.527469797,0.527844365,0.601609213,0.8239,0.766064257,0.675,0.265177954,0.348623853,0.02,0.605671104,0.658682635,0.469686207,0.321222528,0.590624084
0.447837481,8,2,"California, Marin","38.0712,-122.7211",0.369790184,0.478625514,0.729405064,0.6985,0.518072289,0.425,0.257821771,0.669724771,0.16,0.43954368,0.437125749,0.63712461,0.02940744,0.032073633
0.453650454,9,10,"California, Mariposa","37.5798,-119.9073",0.540273632,0.752393934,0.421597876,0.5938,0.707831325,0.325,0,0.513761468,0,0.482911004,0.371257485,0.726623241,0.18973503,0.306986489
0.506393101,7,2,"California, Mendocino","39.4381,-123.3911",0.475547302,0.606937641,0.538303314,0.8491,0.664658635,0.675,0.343728737,0.669724771,0.01,0.502741142,0.347305389,0.626321192,0.259412802,0.465676753
0.56417059,7,10,"California, Merced","37.1892,-120.7209",0.562312037,0.549638959,0.626989917,0.8274,0.819277108,0.675,0.318069387,0.651376147,0.11,0.543424013,0.538922156,0.392728361,0.296768911,0.610642976
0.441993658,9,2,"California, Modoc","41.5897,-120.7245",0.43908779,0.580143839,0.374577613,0.5769,0.707831325,0.5,0,0.568807339,0,0.507885271,0.215568862,0.712396636,0.379969046,0.544537313
0.369922126,9,5,"California, Mono","37.939,-118.8872",0.391780547,0.426533124,0.394385411,0.29,0.707831325,0.5,0,0.403669725,0,0.425806732,0.185628743,0.493912975,0.121030412,0.265592725
0.480537719,10,2,"California, Monterey","36.2186,-121.2413",0.384436876,0.404433137,0.628353679,0.8399,0.714859438,0.675,0.315221261,0.623853211,0.05,0.532366823,0.221556886,0.452613368,0.192777549,0.41645267
0.518626756,8,10,"California, Napa","38.5074,-122.3328",0.535432832,0.591594646,0.662838689,0.8249,0.616465863,0.575,0.266436922,0.788990826,0.07,0.443475737,0.45508982,0.579673914,0.134591554,0.186861636
0.504794178,7,1,"California, Nevada","39.3039,-120.7627",0.582495585,0.696362972,0.607097584,0.2076,0.701807229,0.675,0.324620704,0.743119266,0.04,0.310051171,0.305389222,0.708020556,0.132333775,0.171642211
0.508353528,8,2,"California, Orange","33.7015,-117.7646",0.371180131,0.422904508,0.835001938,0.5683,0.68875502,0.825,0.325990917,0.678899083,0.22,0.403880422,0.45508982,0.483339449,0.089369357,0.245133467
0.514676047,7,1,"California, Placer","39.0617,-120.7241",0.569697243,0.655176756,0.663833846,0.1974,0.685742972,0.675,0.299986337,0.770642202,0.15,0.407157198,0.449101796,0.593892765,0.091720339,0.059774359
0.391609704,9,5,"California, Plumas","40.0036,-120.8395",0.428323145,0.589425931,0.466964809,0.2388,0.707831325,0.5,0,0.266055046,0,0.457277375,0.413173653,0.726623241,0.252944328,0.151884561
0.532903697,8,2,"California, Riverside","33.7431,-115.9934",0.429719639,0.420737878,0.683451765,0.6632,0.764056225,0.675,0.336917947,0.688073394,0.17,0.586200995,0.706586826,0.480648521,0.209425733,0.464005515
0.579304091,7,6,"California, Sacramento","38.4511,-121.3425",0.571352171,0.632032925,0.771726565,0.7603,0.727911647,0.825,0.290783285,0.752293578,0.18,0.608893971,0.365269461,0.469686207,0.220556032,0.336897165
0.476727483,7,1,"California, San Benito","36.6031,-121.07",0.547309455,0.554684884,0.560894726,0.1958,0.75502008,0.575,0.317376916,0.669724771,0,0.447594559,0.191616766,0.431653286,0.215120766,0.34093265
