ToxPi Score,HClust Group,KMeans Group,Name,FIPS,Source,Infection Rate: Transmissible Cases!25!0xcc3333ff,Infection Rate: Disease Spread!5!0xe64d4dff,Pop Concentration: Pop Mobility!10!0x57b757ff,Pop Concentration: Residential Density!10!0x5ced5cff,Intervention: Social Distancing!10!0x4258c9ff,Intervention: Testing!10!0x6079f7ff,Health & Environment: Pop Demographics!10!0x6b0b9eff,Health & Environment: Air Pollution!10!0x8e26c4ff,Health & Environment: Age Distribution!10!0x9a42c8ff,Health & Environment: Co-morbidities!10!0xb460e0ff,Health & Environment: Health Disparities!10!0xc885ecff,Health & Environment: Hospital Beds!5!0xdeb9f1ff
0.524139118,8,6,"Arkansas, Faulkner",5045,"-92.3372,35.1472",0.461257887,0.009796778,0.618044261,0.7568,1,0.647439643,0.551427213,0.45508982,0.422296515,0.384245799,0.320564832,0.475575558
0.439403968,3,9,"Arkansas, Franklin",5047,"-93.893,35.512",0.292261789,0.002375297,0.506974107,0.5495,0.5,0.647439643,0.376834245,0.407185629,0.597857609,0.481096461,0.432393444,0.522852696
0.477739783,7,2,"Arkansas, Fulton",5049,"-91.8173,36.3818",0.488059814,0.013452915,0.490163902,0.4642,0.5,0.647439643,0.288812878,0.401197605,0.70655037,0.411068673,0.597001775,0.476872902
0.533296131,3,8,"Arkansas, Garland",5051,"-93.1492,34.5769",0.357012406,0.003869815,0.624858594,0.8313,1,0.647439643,0.53019871,0.413173653,0.667774075,0.428371299,0.455659859,0.345919773
0.394011201,3,9,"Arkansas, Grant",5053,"-92.4232,34.2902",0.256592356,0.001830384,0.513990977,0.2566,0.75,0.647439643,0.385874433,0.419161677,0.56273046,0.434621106,0.312325635,0
0.497941705,8,10,"Arkansas, Greene",5055,"-90.5583,36.1174",0.4413861,0.006106618,0.583013044,0.3843,1,0.647439643,0.362423403,0.467065868,0.526341402,0.471709549,0.457636424,0.435646828
0.477674533,3,9,"Arkansas, Hempstead",5057,"-93.6694,33.7333",0.235973288,0.001509814,0.519165339,0.6861,0.675,0.647439643,0.638982231,0.425149701,0.571298465,0.463163459,0.55119114,0.405507105
0.538621917,3,8,"Arkansas, Hot Spring",5059,"-92.954,34.3171",0.458851882,0.006342914,0.542078764,0.8462,0.75,0.647439643,0.539376154,0.431137725,0.58583425,0.520503977,0.504650558,0.430503459
0.491747978,8,8,"Arkansas, Howard",5061,"-93.9935,34.0901",0.351432163,0.003037667,0.508556446,0.6581,0.5,0.647439643,0.680274777,0.419161677,0.569174859,0.534193428,0.492480759,0.514737785
0.475025059,3,9,"Arkansas, Independence",5063,"-91.57,35.7424",0.350436677,0.003746321,0.552745862,0.6326,0.825,0.647439643,0.408995534,0.431137725,0.56273046,0.387450347,0.432065106,0.359367402
0.473355911,9,9,"Arkansas, Izard",5065,"-91.9085,36.096",0.44037861,0.006575015,0.473309205,0.4629,0.5,0.647439643,0.408484798,0.407185629,0.700610932,0.454986227,0.513040299,0.489516236
0.437559483,3,3,"Arkansas, Jackson",5067,"-91.2149,35.598",0,0,0.482273069,0.7084,0.675,0.647439643,0.592994588,0.431137725,0.564890998,0.645505416,0.567095459,0.309513287
0.562198414,8,8,"Arkansas, Jefferson",5069,"-91.9262,34.2677",0.464643009,0.007714999,0.579857062,0.9812,0.75,0.647439643,0.651152932,0.443113772,0.542700409,0.559984804,0.546942859,0.319247347
0.49989097,3,8,"Arkansas, Johnson",5071,"-93.4604,35.5676",0.381489646,0.00448895,0.539332764,0.7625,0.75,0.647439643,0.417182657,0.407185629,0.535777142,0.47359287,0.544908766,0.429498129
0.496759633,8,8,"Arkansas, Lafayette",5073,"-93.6068,33.2412",0.431328511,0.009157509,0.481610693,0.6367,0.5,0.647439643,0.637604627,0.401197605,0.667774075,0.676277455,0.477991283,0
0.481889843,8,9,"Arkansas, Lawrence",5075,"-91.1087,36.0419",0.446313961,0.006721075,0.500691536,0.5613,0.675,0.647439643,0.320452033,0.443113772,0.603726893,0.398029057,0.498258455,0.512932421
0.50718222,3,8,"Arkansas, Lee",5077,"-90.7838,34.785",0.371323718,0.002406739,0.487450719,0.9077,0.5,0.647439643,0.679153379,0.425149701,0.587865273,0.562316509,0.613189861,0
0.497665745,8,8,"Arkansas, Lincoln",5079,"-91.74,33.9532",0.452232185,0.003757044,0.478550967,0.9873,0.5,0.647439643,0.61501094,0.419161677,0.501650799,0.470610103,0.468638693,0
0.489555553,8,9,"Arkansas, Little River",5081,"-94.2347,33.7038",0.440671413,0.008116883,0.508527879,0.4187,0.5,0.647439643,0.681577326,0.425149701,0.626321192,0.548715947,0.418553375,0.477444756
0.431727429,3,9,"Arkansas, Logan",5083,"-93.7195,35.2141",0.23599455,0.001358081,0.520976507,0.4763,0.5,0.647439643,0.400675113,0.413173653,0.603726893,0.474306322,0.526127892,0.486402838
0.471930502,10,10,"Arkansas, Lonoke",5085,"-91.8874,34.7539",0.521234926,0.016713092,0.555851497,0.2334,1,0.647439643,0.493861183,0.461077844,0.452613368,0.476665334,0.266778543,0
0.418832793,8,9,"Arkansas, Madison",5087,"-93.7252,36.0104",0.394928761,0.006224066,0.443858295,0.3792,0.5,0.647439643,0.320681013,0.371257485,0.587865273,0.474819177,0.519855086,0
0.442916282,8,9,"Arkansas, Marion",5089,"-92.6845,36.2684",0.426493864,0.011483254,0.46960235,0.311,0.675,0.647439643,0.289834043,0.383233533,0.736268299,0.445675472,0.506423895,0
0.524495111,8,8,"Arkansas, Miller",5091,"-93.8929,33.314",0.390954214,0.005418139,0.591952775,0.9822,0.75,0.647439643,0.63987045,0.425149701,0.535777142,0.467440967,0.536263598,0
0.541960177,8,8,"Arkansas, Mississippi",5093,"-90.0519,35.7627",0.44588164,0.006043861,0.551747269,0.7574,0.75,0.647439643,0.614063391,0.461077844,0.488663708,0.613292951,0.585948274,0.374286192
0.493526314,8,9,"Arkansas, Monroe",5095,"-91.2054,34.6816",0.368591235,0.003468208,0.503062645,0.4244,0.675,0.647439643,0.665750441,0.425149701,0.661177588,0.660295061,0.583591657,0
0.416352261,3,9,"Arkansas, Montgomery",5097,"-93.6582,34.537",0.292015503,0.002656042,0.454099643,0.5091,0.5,0.647439643,0.308371593,0.389221557,0.725224771,0.399682778,0.539896504,0
0.465334479,8,8,"Arkansas, Nevada",5099,"-93.3063,33.6634",0.300030405,0.002439024,0.457803511,0.8227,0.5,0.647439643,0.591768549,0.419161677,0.617072782,0.476596298,0.532843003,0
0.367513641,3,9,"Arkansas, Newton",5101,"-93.2161,35.9195",0.307497292,0.002820874,0.430628035,0.1506,0.5,0.647439643,0.314879868,0.353293413,0.696093401,0.377504763,0.353327719,0
0.493154755,8,8,"Arkansas, Ouachita",5103,"-92.878,33.5884",0.306558529,0.002612103,0.50495078,0.6816,0.675,0.647439643,0.628586756,0.413173653,0.601780717,0.524839776,0.526071332,0.38657881
0.453790999,8,9,"Arkansas, Perry",5105,"-92.9437,34.9459",0.435054089,0.009603842,0.463745117,0.6406,0.5,0.647439643,0.417545737,0.419161677,0.599824325,0.419785413,0.47184843,0
0.532440472,8,2,"Arkansas, Phillips",5107,"-90.848,34.4327",0.54791198,0.020798201,0.513941467,0.362,0.675,0.647439643,0.645256373,0.431137725,0.571298465,0.65958336,0.620041103,0.29925742
0.457612693,8,9,"Arkansas, Pike",5109,"-93.6579,34.1625",0.431525389,0.007960199,0.496691741,0.4572,0.675,0.647439643,0.479213451,0.407185629,0.620799731,0.409803703,0.444031193,0
0.510633579,8,8,"Arkansas, Poinsett",5111,"-90.6627,35.5743",0.474211012,0.008272351,0.517975965,0.5785,0.75,0.647439643,0.468098547,0.449101796,0.569174859,0.627446902,0.585518323,0
0.465126737,3,9,"Arkansas, Polk",5113,"-94.2273,34.4825",0.278578071,0.00203252,0.509573026,0.646,0.675,0.647439643,0.363292831,0.383233533,0.657835038,0.42003263,0.604427698,0.419576746
0.528427469,7,8,"Arkansas, Pope",5115,"-93.0321,35.4487",0.447324489,0.006937437,0.582815286,0.7437,1,0.647439643,0.457901265,0.431137725,0.514200531,0.387376059,0.49691071,0.444164402
0.450047568,8,9,"Arkansas, Prairie",5117,"-91.5516,34.8362",0.303581832,0.002249719,0.447542737,0.695,0.5,0.647439643,0.50424823,0.431137725,0.669405114,0.508305336,0.462436375,0
0.520176336,8,6,"Arkansas, Pulaski",5119,"-92.3136,34.7705",0.443332385,0.008420509,0.696346256,0.631,1,0.647439643,0.619022121,0.467065868,0.499089333,0.390772026,0.284711141,0.30843318
0.475228394,8,9,"Arkansas, Randolph",5121,"-91.0246,36.3416",0.43613068,0.006730769,0.485597582,0.4858,0.675,0.647439643,0.307629771,0.431137725,0.615195238,0.533543771,0.446175015,0.438288196
0.458092373,8,10,"Arkansas, Saline",5123,"-92.6758,34.6492",0.350138282,0.003818413,0.603835328,0.3257,1,0.647439643,0.504571449,0.45508982,0.56273046,0.339823538,0.147025628,0.525367781
0.398606179,3,3,"Arkansas, Scott",5125,"-94.0632,34.8559",0,0,0.451672615,0.5731,0.5,0.647439643,0.398409103,0.383233533,0.617072782,0.550532641,0.630839661,0.460554522
0.40814962,8,9,"Arkansas, Searcy",5127,"-92.6994,35.9109",0.38534943,0.005908419,0.461790539,0.2623,0.5,0.647439643,0.305174305,0.377245509,0.699111164,0.459004807,0.423476498,0
0.532576673,8,8,"Arkansas, Sebastian",5129,"-94.2716,35.1961",0.407823777,0.005153958,0.651428115,0.6998,1,0.647439643,0.613997993,0.45508982,0.516660551,0.412912345,0.473738641,0.32800976
0.45318554,8,9,"Arkansas, Sevier",5131,"-94.2425,33.9978",0.343552241,0.002155172,0.51795009,0.3432,0.5,0.647439643,0.589443802,0.413173653,0.488663708,0.424539823,0.642149073,0.476602536
0.469698359,8,9,"Arkansas, Sharp",5133,"-91.4782,36.1626",0.481154764,0.012722646,0.505320328,0.3365,0.675,0.647439643,0.336975474,0.419161677,0.712396636,0.553515887,0.475671605,0
0.568356548,8,8,"Arkansas, St. Francis",5135,"-90.7483,35.022",0.487681877,0.008715209,0.509142945,0.9908,0.675,0.647439643,0.703311885,0.431137725,0.516660551,0.614012569,0.605696841,0.375384792
0.411453199,1,3,"Arkansas, Stone",5137,"-92.1568,35.8625",0.173378671,0.00101626,0.465204237,0.192,0.675,0.647439643,0.254142714,0.395209581,0.722411989,0.564655426,0.553772059,0.478749055
0.507580494,8,9,"Arkansas, Union",5139,"-92.5975,33.1689",0.461462294,0.009542943,0.543837782,0.503,0.75,0.647439643,0.624539567,0.407185629,0.556172664,0.470417119,0.490541619,0.386389885
0.530110671,7,2,"Arkansas, Van Buren",5141,"-92.513,35.581",0.557433355,0.028749029,0.489707689,0.7342,0.675,0.647439643,0.306755093,0.407185629,0.70655037,0.464719846,0.529769882,0.514194672
0.531198252,8,6,"Arkansas, Washington",5143,"-94.218,35.9768",0.486975023,0.009395973,0.645593493,0.8825,1,0.647439643,0.510197245,0.413173653,0.399504763,0.310284295,0.397878778,0.422541482
0.530971385,7,8,"Arkansas, White",5145,"-91.7491,35.2569",0.444460904,0.00836184,0.565893722,0.8523,1,0.647439643,0.455011959,0.449101796,0.531089133,0.401880393,0.448136682,0.341911622
0.499146304,8,9,"Arkansas, Woodruff",5147,"-91.2439,35.189",0.489007878,0.01242236,0.455587874,0.4836,0.5,0.647439643,0.60729187,0.425149701,0.65951006,0.666054386,0.565964385,0
0.464169648,3,9,"Arkansas, Yell",5149,"-93.4117,35.0029",0.334981396,0.00204978,0.518008352,0.5521,0.675,0.647439643,0.403945344,0.425149701,0.558371442,0.492210585,0.48686269,0.409108923
0.477598454,7,6,"California, Alameda",6001,"-121.8929,37.6463",0.450085284,0.017209624,0.806575262,0.916,0.675,0.478328265,0.580350986,0.443113772,0.461247542,0.081511763,0.167124575,0.45382097
0.30530956,1,7,"California, Alpine",6003,"-119.8224,38.5968",0,0,0.333967423,0.7055,0,0.478328265,0.427104186,0.155688623,0.710943644,0.551957285,0.452880074,0
0.483397623,7,4,"California, Amador",6005,"-120.657,38.4458",0.487700711,0.013256007,0.546333229,0.751,0.675,0.478328265,0.519783979,0.353293413,0.720997597,0.260024149,0.246627881,0.530403995
0.493446845,7,8,"California, Butte",6007,"-121.6005,39.6673",0.447478106,0.017230929,0.631650622,0.9484,0.675,0.478328265,0.479679497,0.353293413,0.573410039,0.255333558,0.415188856,0.460981168
0.400424504,9,5,"California, Calaveras",6009,"-120.5529,38.2054",0.423905806,0.015670911,0.492783316,0.063,0.675,0.478328265,0.398412025,0.359281437,0.730787439,0.260608635,0.200321167,0.558368093
0.448936888,8,9,"California, Colusa",6011,"-122.2332,39.1788",0.455799121,0.010465725,0.54581349,0.4228,0.675,0.478328265,0.446075634,0.341317365,0.480648521,0.423454461,0.420377943,0.466329503
0.466584974,7,10,"California, Contra Costa",6013,"-121.929,37.9192",0.476284198,0.019077949,0.771554449,0.4795,0.75,0.478328265,0.559478932,0.51497006,0.511724164,0.137698849,0.171677213,0.514261544
0.533722321,8,8,"California, Del Norte",6015,"-123.8974,41.7423",0.555526339,0.049312854,0.51969481,0.9968,0.575,0.478328265,0.675851224,0.329341317,0.551735804,0.341448869,0.542412264,0.494888372
0.407378434,9,10,"California, El Dorado",6017,"-120.5233,38.7797",0.485492804,0.023590274,0.593938245,0.2209,0.675,0.478328265,0.37043175,0.377245509,0.613308187,0.142585484,0.122555712,0.544820266
0.533316886,8,8,"California, Fresno",6019,"-119.6467,36.7573",0.459436681,0.009442786,0.653635697,0.844,0.675,0.478328265,0.600681623,0.736526946,0.419124651,0.279569002,0.589726879,0.473109834
0.458157755,8,9,"California, Glenn",6021,"-122.3938,39.5988",0.446830159,0.010191083,0.542436878,0.4871,0.675,0.478328265,0.446171599,0.365269461,0.521532409,0.278524583,0.559939376,0.500996855
0.491931441,7,8,"California, Humboldt",6023,"-123.876,40.6992",0.434627093,0.029411765,0.593876974,0.9042,0.675,0.478328265,0.545335511,0.347305389,0.551735804,0.283945053,0.430831934,0.474620939
0.550148001,8,8,"California, Imperial",6025,"-115.3669,33.0393",0.558510884,0.014626994,0.58552526,0.9869,0.675,0.478328265,0.525757861,0.628742515,0.443774413,0.270404352,0.620411588,0.516830093
0.453781068,7,4,"California, Inyo",6027,"-117.4112,36.5111",0.44385221,0.010775862,0.439455238,0.8902,0.575,0.478328265,0.595016455,0.25748503,0.669405114,0.245667744,0.200678693,0.412016704
0.554235663,8,8,"California, Kern",6029,"-118.7278,35.3433",0.439146411,0.007552648,0.633894269,0.9245,0.675,0.478328265,0.600340193,1,0.375227878,0.305440688,0.591331021,0.484482242
0.532261601,8,8,"California, Kings",6031,"-119.816,36.0741",0.412219113,0.004235232,0.597371301,0.9363,0.675,0.478328265,0.633125679,0.820359281,0.349258743,0.262238737,0.582336926,0.572571366
0.495595926,7,8,"California, Lake",6033,"-122.7536,39.1012",0.452773843,0.017028773,0.522854099,0.837,0.675,0.478328265,0.546471748,0.233532934,0.649345108,0.324048172,0.503248675,0.569342161
0.472689017,3,8,"California, Lassen",6035,"-120.5935,40.6731",0.420573076,0.004073715,0.44856731,0.7198,0.675,0.478328265,0.68417558,0.263473054,0.466894495,0.437003512,0.412510199,0.538781494
0.52614996,8,6,"California, Los Angeles",6037,"-118.2282,34.3083",0.417640012,0.005654907,0.821876864,0.9045,0.825,0.478328265,0.583278328,0.670658683,0.455513708,0.132741106,0.432591343,0.450917449
0.543078574,8,8,"California, Madera",6039,"-119.7666,37.2151",0.500133351,0.013169231,0.601609213,0.8239,0.675,0.478328265,0.605671104,0.658682635,0.469686207,0.321222528,0.590624084,0.613680304
0.40323605,7,4,"California, Marin",6041,"-122.7211,38.0712",0.392624788,0.01008123,0.729405064,0.6985,0.325,0.478328265,0.43954368,0.437125749,0.63712461,0.02940744,0.032073633,0.494679202
0.4138741,3,9,"California, Mariposa",6043,"-119.9073,37.5798",0.34133526,0.015151515,0.421597876,0.5938,0.5,0.478328265,0.482911004,0.371257485,0.726623241,0.18973503,0.306986489,0.482545903
0.473059613,7,8,"California, Mendocino",6045,"-123.3911,39.4381",0.365237597,0.009948911,0.538303314,0.8491,0.675,0.478328265,0.502741142,0.347305389,0.626321192,0.259412802,0.465676753,0.505975703
0.522170196,8,8,"California, Merced",6047,"-120.7209,37.1892",0.495090667,0.01176083,0.626989917,0.8274,0.675,0.478328265,0.543424013,0.538922156,0.392728361,0.296768911,0.610642976,0.586631533
0.447751785,8,9,"California, Modoc",6049,"-120.7245,41.5897",0.467735789,0.025352113,0.374577613,0.5769,0.5,0.478328265,0.507885271,0.215568862,0.712396636,0.379969046,0.544537313,0.249437558
0.350854301,9,5,"California, Mono",6051,"-118.8872,37.939",0.382695934,0.005586592,0.394385411,0.29,0.5,0.478328265,0.425806732,0.185628743,0.493912975,0.121030412,0.265592725,0.542920726
0.45599419,8,8,"California, Monterey",6053,"-121.2413,36.2186",0.405651339,0.006123885,0.628353679,0.8399,0.675,0.478328265,0.532366823,0.221556886,0.452613368,0.192777549,0.41645267,0.490775677
0.46727507,8,4,"California, Napa",6055,"-122.3328,38.5074",0.50653371,0.020718947,0.662838689,0.8249,0.575,0.478328265,0.443475737,0.45508982,0.579673914,0.134591554,0.186861636,0.446970013
0.405751418,9,5,"California, Nevada",6057,"-120.7627,39.3039",0.486256229,0.027008778,0.607097584,0.2076,0.675,0.478328265,0.310051171,0.305389222,0.708020556,0.132333775,0.171642211,0.494569961
0.464158604,7,10,"California, Orange",6059,"-117.7646,33.7015",0.403822566,0.007463161,0.835001938,0.5683,1,0.478328265,0.403880422,0.45508982,0.483339449,0.089369357,0.245133467,0.460503682
0.420415322,10,10,"California, Placer",6061,"-120.7241,39.0617",0.522042537,0.029750923,0.663833846,0.1974,0.75,0.478328265,0.407157198,0.449101796,0.593892765,0.091720339,0.059774359,0.488002309
0.295907737,1,7,"California, Plumas",6063,"-120.8395,40.0036",0,0,0.466964809,0.2388,0.325,0.478328265,0.457277375,0.413173653,0.726623241,0.252944328,0.151884561,0.375700963
0.515904764,8,6,"California, Riverside",6065,"-115.9934,33.7431",0.466672172,0.008711838,0.683451765,0.6632,0.75,0.478328265,0.586200995,0.706586826,0.480648521,0.209425733,0.464005515,0.511851159
0.523750567,7,6,"California, Sacramento",6067,"-121.3425,38.4511",0.513353909,0.023219431,0.771726565,0.7603,1,0.478328265,0.608893971,0.365269461,0.469686207,0.220556032,0.336897165,0.480459873
0.403605603,9,10,"California, San Benito",6069,"-121.07,36.6031",0.513791404,0.015713808,0.560894726,0.1958,0.675,0.478328265,0.447594559,0.191616766,0.431653286,0.215120766,0.34093265,0.431587215
0.5308506,8,6,"California, San Bernardino",6071,"-116.1775,34.8406",0.506561049,0.010766212,0.65749064,0.8141,0.675,0.478328265,0.619577156,0.71257485,0.392728361,0.236383878,0.53682532,0.481676607
0.479144534,7,6,"California, San Diego",6073,"-116.7365,33.0348",0.471146194,0.012860249,0.751375453,0.8411,0.675,0.478328265,0.52560704,0.443113772,0.466894495,0.104058078,0.284901894,0.469264137
0.493083594,7,6,"California, San Francisco",6075,"-122.4386,37.7522",0.408399848,0.015058484,0.907679304,0.9497,1,0.478328265,0.478346787,0.407185629,0.514200531,0.077877535,0.141319388,0.360757257
0.531726827,8,6,"California, San Joaquin",6077,"-121.273,37.9343",0.526556074,0.018269778,0.716008504,0.8083,0.75,0.478328265,0.602512543,0.532934132,0.434720726,0.269292885,0.475649078,0.506628251
0.466874963,8,4,"California, San Luis Obispo",6079,"-120.4039,35.3882",0.489636801,0.017068322,0.599016751,0.7832,0.675,0.478328265,0.438471969,0.449101796,0.593892765,0.158827449,0.174334311,0.506275138
0.432364868,7,10,"California, San Mateo",6081,"-122.3276,37.4229",0.434722817,0.014425767,0.793751759,0.6043,0.75,0.478328265,0.418862992,0.371257485,0.521532409,0.074474972,0.088271646,0.419522794
0.484080594,7,4,"California, Santa Barbara",6083,"-120.0188,34.6533",0.490588655,0.01655639,0.653635674,0.9156,0.575,0.478328265,0.480858969,0.431137725,0.501650799,0.162315829,0.382986722,0.469487216
0.442069167,7,4,"California, Santa Clara",6085,"-121.697,37.231",0.463542958,0.016419151,0.793513223,0.731,0.675,0.478328265,0.452018618,0.353293413,0.452613368,0.060894833,0.131427119,0.461417556
0.450150054,7,4,"California, Santa Cruz",6087,"-122.0067,37.0558",0.45132954,0.015702426,0.704588716,0.9035,0.575,0.478328265,0.409785255,0.269461078,0.511724164,0.100021102,0.272556724,0.53147062
0.480836014,7,4,"California, Shasta",6089,"-122.0397,40.7639",0.500906795,0.021164932,0.589723132,0.815,0.675,0.478328265,0.467281199,0.323353293,0.617072782,0.261852189,0.324167097,0.391645535
0.326991758,9,5,"California, Sierra",6091,"-120.5201,39.5771",0.338390196,0.019607843,0.387654545,0.0882,0.5,0.478328265,0.376145127,0.221556886,0.758702542,0.153025587,0.144151858,0.247705507
0.470637418,3,9,"California, Siskiyou",6093,"-122.5407,41.592",0.385468294,0.014379085,0.483112649,0.6676,0.675,0.478328265,0.53516715,0.395209581,0.686890666,0.349065108,0.379928982,0.523610094
0.494754506,7,6,"California, Solano",6095,"-121.9357,38.2683",0.482194761,0.016491897,0.71707395,0.6905,0.75,0.478328265,0.622992554,0.479041916,0.50419478,0.23623676,0.235188514,0.514283478
0.441647196,7,4,"California, Sonoma",6097,"-122.8863,38.5275",0.416485132,0.011108485,0.688139038,0.6472,0.675,0.478328265,0.472285269,0.425149701,0.583792098,0.114613178,0.188050239,0.402530175
0.507038235,8,6,"California, Stanislaus",6099,"-120.9971,37.5586",0.523059533,0.016857159,0.677571979,0.6043,0.75,0.478328265,0.510402113,0.556886228,0.446744085,0.274966174,0.493582645,0.458238071
